Running command: python3 base5.py -i misc/4.1.01.tiff
 Char | Huffman code 
 68   |     1000101
 96   |     1000100
 102  |     1000011
 94   |     1000010
 90   |     0111100
 95   |     0111011
 89   |     0111010
 98   |     0111001
 87   |     0111000
 88   |     0110011
 92   |     0110010
 93   |     0110001
 86   |     0110000
 83   |     0101011
 85   |     0101010
 84   |     0101001
 82   |     0100101
 80   |     0011110
 81   |     0011011
 79   |     0011010
 63   |     0011000
 78   |     0001111
 76   |     0000011
 77   |     0000010
 74   |     0000001
 75   |     0000000
 60   |    11111010
 180  |    11110111
 73   |    11110110
 72   |    11101111
 70   |    11100100
 71   |    11011101
 69   |    11011100
 67   |    01111011
 57   |    01111010
 66   |    01010000
 55   |    01001001
 65   |    00111111
 64   |    00111110
 62   |    00011101
 61   |   111110111
 58   |   111011101
 52   |   111011100
 59   |   111001010
 51   |   101100010
 182  |   101100001
 56   |   010100011
 49   |   010010001
 54   |   001100100
 47   |   000111000
 53   |  1111101100
 46   |  1110010110
 44   |  1011000110
 43   |  1011000001
 50   |  0101000101
 185  |  0101000100
 48   |  0100100000
 36   |  0011001111
 39   |  0011001110
 40   |  0011001101
 42   |  0011001011
 31   |  0011001010
 37   |  0001110011
 38   |  0001110010
 35   | 11111011011
 33   | 11100101111
 45   | 11100101110
 34   | 10110001111
 32   | 10110001110
 30   | 10110000000
 41   | 01001000011
 28   | 00110011001
 29   |111110110101
 0    |111110110100
 188  |101100000010
 27   |010010000100
 26   |001100110001
 201  |0011001100001
 1    |0011001100000
 24   |10110000001110
 25   |10110000001100
 191  |01001000010101
 198  |01001000010100
 22   |101100000011110
 195  |101100000011010
 21   |010010000101111
 205  |010010000101110
 3    |010010000101101
 23   |1011000000111111
 4    |1011000000110111
 8    |0100100001011000
 18   |10110000001111101
 2    |10110000001111100
 227  |101100000011011001
 19   |101100000011011000
 20   |101100000011011011
 249  |101100000011011010
 10   |010010000101100101
 254  |010010000101100100
 6    |010010000101100111
 17   |010010000101100110
Entropía de la fuente:  6.193845928821708
Longitud media del código de Huffman:  6.21503900441491
Varianza del código de Huffman:  1.531168455421236
Eficiencia de la codificación original de la fuente:  0.7742307411027135
Eficiencia del nuevo código de Huffman:  0.7768798755518638
Memoria original:  2312472   Memoria comprimido:  1827096
Tasa de compresión:  0.20989486575405022
Cantidad de simbolos en el diccionario:  142
Incoherencias:  0
Running command: python3 base5.py -i misc/7.1.10.tiff
 Char | Huffman code 
----------------------
 143  |       11010
 139  |       11001
 141  |       10111
 145  |       10110
 137  |       10100
 135  |       10011
 133  |       10010
 131  |       10001
 147  |       10000
 130  |       01111
 128  |       01101
 126  |       01011
 150  |       01010
 124  |       01000
 123  |       00110
 121  |       00100
 119  |       00010
 152  |       00000
 118  |      111111
 116  |      111101
 115  |      111011
 113  |      111001
 111  |      110111
 110  |      110000
 154  |      101010
 109  |      011100
 107  |      011000
 106  |      001111
 104  |      001110
 156  |      001010
 103  |      000110
 102  |      000010
 100  |     1111100
 99   |     1111000
 96   |     1110000
 98   |     1101101
 95   |     1100010
 94   |     1010110
 159  |     0111011
 93   |     0110011
 92   |     0100111
 90   |     0100101
 89   |     0010110
 88   |     0000111
 87   |    11111011
 86   |    11110011
 85   |    11101011
 161  |    11101001
 84   |    11100011
 83   |    11011000
 82   |    11000110
 81   |    01110101
 80   |    01100101
 79   |    01001101
 68   |    00101111
 78   |    00101110
 77   |    00011110
 164  |    00011100
 76   |   111100100
 75   |   111010100
 74   |   111010000
 73   |   111000101
 63   |   110110010
 72   |   110001111
 71   |   101011110
 69   |   101011100
 70   |   011101001
 60   |   011001001
 37   |   010011001
 166  |   010011000
 39   |   010010011
 38   |   010010010
 36   |   010010000
 40   |   000111110
 42   |   000111011
 67   |   000111010
 57   |   000011011
 55   |   000011001
 35   |   000011000
 66   |  1111101010
 34   |  1111101000
 65   |  1111001011
 31   |  1111001010
 52   |  1110101011
 43   |  1110101010
 49   |  1110100011
 51   |  1110100010
 44   |  1110001000
 64   |  1101100111
 61   |  1101100110
 47   |  1100011100
 32   |  1010111111
 62   |  1010111110
 33   |  1010111011
 59   |  0111010000
 46   |  0110010001
 58   |  0110010000
 28   |  0100100011
 30   |  0100100010
 169  |  0001111110
 29   |  0000110101
 41   |  0000110100
 54   | 11111010111
 50   | 11111010110
 26   | 11111010011
 56   | 11111010010
 48   | 11000111011
 53   | 11000111010
 27   | 10101110101
 45   | 10101110100
 24   | 01110100010
 25   | 00011111111
 22   |111000100111
 0    |111000100110
 23   |111000100100
 21   |011101000110
 171  |000111111101
 20   |1110001001010
 174  |0111010001110
 1    |0001111111000
 177  |11100010010111
 19   |11100010010110
 17   |00011111110011
 18   |011101000111111
 180  |011101000111101
 3    |011101000111100
 4    |0111010001111101
 8    |0001111111001010
 2    |0001111111001001
 16   |00011111110010111
 182  |00011111110010110
 15   |00011111110010000
 185  |000111111100100011
 212  |000111111100100010
 195  |011101000111110001
 10   |011101000111110000
 254  |011101000111110011
 6    |011101000111110010
Entropía de la fuente:  5.91291996495343
Longitud media del código de Huffman:  5.933749685447819
Varianza del código de Huffman:  1.8628891273165658
Eficiencia de la codificación original de la fuente:  0.7391149956191787
Eficiencia del nuevo código de Huffman:  0.7417187106809774
Memoria original:  2312472   Memoria comprimido:  1624056
Tasa de compresión:  0.29769700995298537
Cantidad de simbolos en el diccionario:  138
Incoherencias:  0
Running command: python3 base5.py -i misc/7.2.01.tiff
 Char | Huffman code 
----------------------
 22   |        0101
 24   |        0100
 21   |        0011
 20   |        0010
 19   |        0000
 23   |       11111
 25   |       11110
 18   |       11100
 26   |       11010
 17   |       11000
 27   |       10110
 28   |       10101
 15   |       10010
 16   |       10001
 29   |       10000
 30   |       01110
 31   |       01100
 32   |      110111
 14   |      110110
 33   |      101111
 34   |      101000
 35   |      100110
 13   |      011111
 36   |      000111
 37   |     1110110
 12   |     1100111
 38   |     1100101
 39   |     1010011
 40   |     0110110
 41   |     0001011
 11   |     0001001
 42   |    11101000
 43   |    10111000
 44   |    10011111
 10   |    01111001
 45   |    01101110
 46   |    01101000
 48   |    00010100
 47   |   111010010
 49   |   110010011
 50   |   101110110
 51   |   101110100
 52   |   101110010
 54   |   101001000
 53   |   100111100
 56   |   100111011
 9    |   011110110
 60   |   011110101
 57   |   011110001
 55   |   011110000
 58   |   011011111
 63   |   011010111
 65   |   011010110
 59   |   011010101
 62   |   011010100
 66   |   011010010
 69   |   000110110
 61   |   000110101
 67   |   000110011
 71   |   000110001
 70   |   000110000
 73   |   000101011
 68   |   000101010
 79   |   000100001
 72   |   000100000
 76   |  1110111101
 78   |  1110111100
 74   |  1110111010
 82   |  1110111001
 77   |  1110111000
 81   |  1110101110
 64   |  1110101100
 85   |  1110101010
 75   |  1110101001
 88   |  1110100111
 84   |  1110100110
 80   |  1100110111
 83   |  1100110110
 89   |  1100110101
 92   |  1100110011
 86   |  1100110010
 96   |  1100110000
 87   |  1100100101
 93   |  1100100011
 94   |  1100100010
 95   |  1100100001
 90   |  1100100000
 91   |  1011101110
 97   |  1011101010
 98   |  1010010111
 100  |  1010010101
 99   |  1010010100
 102  |  1010010011
 101  |  1001111010
 103  |  1001110100
 106  |  1001110010
 108  |  1001110001
 112  |  1001110000
 105  |  0111101111
 104  |  0111101001
 107  |  0110111101
 120  |  0110111100
 110  |  0110100111
 109  |  0001101111
 113  |  0001101110
 116  |  0001101001
 115  |  0001100101
 114  |  0001100100
 117  |  0001000111
 8    |  0001000110
 118  | 11101111110
 121  | 11101111101
 127  | 11101111100
 122  | 11101110110
 126  | 11101011111
 124  | 11101011110
 119  | 11101011011
 111  | 11101011010
 125  | 11101010111
 128  | 11101010110
 123  | 11101010001
 129  | 11001101001
 130  | 11001101000
 132  | 11001100011
 131  | 11001001001
 133  | 11001001000
 134  | 10111011111
 137  | 10111011110
 135  | 10111010111
 145  | 10111001111
 136  | 10111001110
 140  | 10111001101
 139  | 10111001100
 142  | 10100101101
 138  | 10100101100
 143  | 10100100101
 147  | 10100100100
 148  | 10011110110
 146  | 10011101011
 149  | 10011100111
 141  | 10011100110
 144  | 01111011101
 150  | 01111011100
 153  | 01111010000
 152  | 01101001101
 154  | 00011010001
 151  | 00011010000
 155  | 00010001010
 156  | 00010001001
 160  | 00010001000
 157  |111011111111
 158  |111011111110
 159  |111011101111
 7    |111011101110
 161  |111010100000
 162  |110011000101
 164  |110011000100
 163  |101110101100
 165  |100111101110
 167  |100111010101
 166  |100111010100
 168  |011110100011
 169  |011010011001
 171  |000100010111
 170  |000100010110
 172  |1110101000010
 173  |1011101011011
 174  |1001111011111
 175  |0111101000101
 176  |0110100110001
 6    |0110100110000
 177  |11101010000111
 0    |10111010110101
 178  |10111010110100
 179  |10011110111100
 180  |01111010001001
 182  |111010100001100
 181  |100111101111011
 1    |1110101000011011
 185  |1001111011110101
 183  |1001111011110100
 184  |0111101000100010
 5    |0111101000100001
 4    |0111101000100000
 186  |11101010000110101
 3    |01111010001000111
 187  |111010100001101001
 190  |011110100010001101
 188  |011110100010001100
 192  |11101010000110100010
 189  |111010100001101000111
 191  |111010100001101000110
 254  |11101010000110100001
 2    |11101010000110100000
Entropía de la fuente:  5.64264959184862
Longitud media del código de Huffman:  5.67790714305885
Varianza del código de Huffman:  3.496856929557956
Eficiencia de la codificación original de la fuente:  0.7053311989810775
Eficiencia del nuevo código de Huffman:  0.7097383928823563
Memoria original:  8448728   Memoria comprimido:  6675480
Tasa de compresión:  0.20988342860605763
Cantidad de simbolos en el diccionario:  194
Incoherencias:  0
Running command: python3 base5.py -i misc/boat.512.tiff
 Char | Huffman code 
----------------------
 148  |       00000
 147  |      111110
 152  |      111101
 153  |      111001
 151  |      110111
 143  |      110100
 150  |      110001
 141  |      101011
 140  |      101010
 142  |      101001
 149  |      101000
 156  |      100110
 155  |      100100
 139  |      100001
 137  |      100000
 157  |      011111
 158  |      010111
 154  |      010101
 159  |      010011
 136  |      010001
 145  |      010000
 144  |      001111
 146  |      001011
 135  |      001001
 163  |      000111
 164  |      000100
 138  |      000010
 132  |     1110111
 161  |     1110101
 128  |     1101101
 134  |     1101011
 168  |     1100110
 160  |     1100001
 167  |     1011111
 129  |     1011110
 166  |     1011011
 131  |     1011001
 133  |     1001111
 169  |     1001110
 165  |     1001010
 130  |     0110111
 171  |     0110100
 162  |     0101101
 172  |     0100101
 127  |     0011001
 173  |     0010101
 125  |     0001100
 170  |     0001010
 120  |    11111110
 124  |    11111100
 126  |    11110010
 174  |    11101100
 175  |    11100011
 36   |    11100000
 123  |    11011000
 121  |    11001010
 35   |    11000001
 119  |    10111011
 40   |    10111000
 116  |    10001011
 39   |    01111011
 30   |    01111001
 41   |    01110110
 31   |    01110101
 122  |    01110100
 108  |    01110011
 179  |    01110001
 107  |    01101101
 118  |    01101100
 180  |    01101011
 27   |    01101010
 37   |    01100110
 111  |    01100101
 38   |    01100100
 117  |    01100011
 33   |    01100010
 115  |    01100001
 43   |    01011000
 104  |    01010011
 29   |    01010010
 109  |    01010001
 110  |    01001001
 44   |    00111011
 28   |    00111010
 45   |    00111000
 105  |    00110101
 176  |    00110001
 25   |    00110000
 103  |    00101000
 52   |    00100011
 184  |    00100001
 113  |    00011010
 182  |    00010111
 24   |    00001111
 47   |    00001110
 46   |    00001101
 51   |    00001100
 183  |   111111111
 100  |   111111110
 56   |   111111011
 177  |   111100110
 99   |   111100011
 181  |   111100001
 55   |   111100000
 26   |   111011011
 185  |   111010011
 106  |   111010010
 57   |   111010000
 65   |   111000100
 42   |   111000011
 93   |   111000010
 54   |   110110011
 60   |   110110010
 88   |   110101011
 34   |   110101010
 91   |   110101001
 95   |   110101000
 187  |   110011110
 178  |   110011101
 188  |   110011100
 101  |   110010111
 49   |   110010110
 102  |   110010011
 53   |   110010010
 32   |   110010000
 92   |   110000001
 68   |   110000000
 97   |   101110101
 12   |   101110100
 84   |   101110011
 59   |   101110010
 23   |   101101010
 83   |   101101001
 94   |   101101000
 87   |   101100011
 63   |   101100010
 72   |   101100000
 189  |   100101110
 192  |   100101101
 11   |   100101100
 89   |   100011111
 67   |   100011110
 64   |   100011100
 62   |   100011011
 61   |   100011010
 112  |   100011001
 13   |   100011000
 73   |   100010101
 191  |   100010011
 76   |   100010010
 71   |   100010001
 190  |   100010000
 114  |   011110101
 20   |   011110001
 75   |   011110000
 19   |   011101111
 58   |   011100101
 22   |   011100100
 90   |   011100001
 78   |   011100000
 186  |   011001111
 79   |   011000001
 193  |   011000000
 86   |   010110011
 85   |   010110010
 77   |   010100001
 195  |   010100000
 70   |   010010001
 96   |   010010000
 15   |   001110011
 217  |   001101111
 66   |   001101110
 14   |   001101101
 81   |   001101100
 98   |   001101001
 216  |   001010011
 21   |   001010010
 196  |   001000101
 219  |   001000100
 50   |   001000001
 215  |   001000000
 69   |   000110111
 74   |   000101101
 220  |   000101100
 212  |  1111110101
 200  |  1111110100
 199  |  1111001111
 211  |  1111001110
 221  |  1111000101
 16   |  1110110101
 201  |  1110110100
 214  |  1110100011
 48   |  1110100010
 222  |  1110001011
 10   |  1110001010
 218  |  1100111111
 213  |  1100100011
 204  |  1100100010
 198  |  1011010111
 203  |  1011010110
 197  |  1011000011
 194  |  1011000010
 205  |  1001011111
 82   |  1001011110
 18   |  1000111010
 9    |  1000101001
 207  |  1000101000
 17   |  0111101000
 223  |  0111011101
 206  |  0111011100
 225  |  0110011100
 202  |  0011100101
 227  |  0011100100
 209  |  0011010001
 80   |  0011010000
 210  |  0001101100
 228  | 11110001000
 224  | 11001111101
 208  | 10001110111
 229  | 01111010011
 226  | 01100111011
 230  | 01100111010
 232  | 00011011010
 0    |111100010011
 8    |110011111001
 231  |100011101100
 233  |011110100101
 234  |000110110110
 236  |1100111110001
 235  |1000111011011
 1    |0111101001001
 237  |0001101101111
 238  |0001101101110
 239  |11110001001001
 7    |11110001001000
 243  |10001110110100
 3    |111100010010111
 240  |111100010010110
 241  |111100010010100
 6    |110011111000011
 245  |110011111000010
 244  |110011111000001
 2    |110011111000000
 4    |100011101101010
 247  |011110100100011
 248  |011110100100001
 242  |011110100100000
 5    |1111000100101011
 251  |1000111011010111
 246  |1000111011010110
 250  |0111101001000100
 252  |11110001001010101
 249  |11110001001010100
 255  |01111010010001011
 253  |011110100100010101
 254  |011110100100010100
Entropía de la fuente:  7.194345752373359
Longitud media del código de Huffman:  7.221608369744837
Varianza del código de Huffman:  1.808106119176171
Eficiencia de la codificación original de la fuente:  0.8992932190466699
Eficiencia del nuevo código de Huffman:  0.9027010462181047
Memoria original:  2312472   Memoria comprimido:  2055512
Tasa de compresión:  0.1111191832809219
Cantidad de simbolos en el diccionario:  256
Incoherencias:  0
Running command: python3 base5.py -i misc/gray21.512.tiff
 Char | Huffman code 
----------------------
 0    |        1010
 164  |        1001
 177  |        1000
 77   |        0111
 12   |        0110
 152  |        0001
 25   |        0000
 140  |        0011
 38   |        0010
 128  |       11101
 51   |       11100
 116  |       11111
 64   |       11110
 103  |        0101
 90   |        0100
 190  |       11010
 203  |       10111
 216  |       10110
 229  |       11001
 242  |       11000
 255  |      110111
 1    |     1101100
 3    |   110110110
 4    |   110110100
 8    |  1101101011
 2    |  1101101010
 42   |110110111101
 10   |110110111100
 254  |110110111111
 6    |110110111110
 17   |110110111001
 21   |110110111000
 23   |110110111011
 28   |110110111010
Entropía de la fuente:  4.3946231422876005
Longitud media del código de Huffman:  4.522495215001551
Varianza del código de Huffman:  0.34806113448900905
Eficiencia de la codificación original de la fuente:  0.5493278927859501
Eficiencia del nuevo código de Huffman:  0.5653119018751939
Memoria original:  2312472   Memoria comprimido:  1283160
Tasa de compresión:  0.4451132813716231
Cantidad de simbolos en el diccionario:  34
Incoherencias:  0
Running command: python3 base5.py -i misc/house.tiff
 Char | Huffman code 
----------------------
 210  |      110001
 209  |      100110
 211  |      011110
 213  |      010111
 208  |      010110
 206  |      010100
 207  |      010010
 212  |      000111
 205  |      000001
 214  |     1111111
 192  |     1111101
 190  |     1110111
 188  |     1110110
 204  |     1110100
 189  |     1110011
 195  |     1101101
 193  |     1101010
 199  |     1101001
 184  |     1101000
 191  |     1100110
 187  |     1100101
 198  |     1100001
 196  |     1100000
 197  |     1011110
 186  |     1011100
 201  |     1011011
 200  |     1011010
 185  |     1011001
 182  |     1011000
 194  |     1010111
 203  |     1010100
 176  |     1010010
 202  |     1010001
 183  |     1001110
 181  |     1001001
 179  |     1001000
 180  |     1000111
 215  |     1000101
 178  |     1000010
 177  |     1000001
 174  |     1000000
 175  |     0111000
 172  |     0110110
 216  |     0110101
 173  |     0110011
 171  |     0101010
 222  |     0100111
 167  |     0100011
 168  |     0100001
 169  |     0011111
 166  |     0011101
 170  |     0011010
 165  |     0010110
 163  |     0010100
 164  |     0010010
 227  |     0001100
 160  |     0001001
 161  |     0000111
 159  |     0000110
 162  |     0000100
 156  |     0000000
 152  |    11111101
 223  |    11111001
 217  |    11111000
 158  |    11110111
 150  |    11110100
 153  |    11110011
 155  |    11110001
 154  |    11110000
 157  |    11101011
 147  |    11100100
 145  |    11100011
 148  |    11100010
 144  |    11100001
 143  |    11011111
 149  |    11011110
 142  |    11011100
 151  |    11011000
 140  |    11010111
 146  |    11001111
 141  |    10111011
 139  |    10111010
 138  |    10101011
 135  |    10100111
 228  |    10100110
 137  |    10011111
 136  |    10011110
 134  |    10010101
 131  |    10010100
 218  |    10001100
 221  |    10001001
 132  |    10000111
 133  |    10000110
 130  |    01111110
 128  |    01111101
 124  |    01111100
 129  |    01110111
 127  |    01110100
 112  |    01110011
 219  |    01110010
 126  |    01101110
 120  |    01101001
 220  |    01100101
 115  |    01100100
 224  |    01100011
 96   |    01100010
 99   |    01100001
 125  |    01010111
 108  |    01010110
 121  |    01001100
 123  |    01000101
 104  |    01000100
 118  |    01000001
 111  |    00111101
 102  |    00111100
 103  |    00111001
 116  |    00111000
 113  |    00110111
 110  |    00110110
 105  |    00110011
 122  |    00110010
 109  |    00110001
 88   |    00110000
 100  |    00101111
 117  |    00101110
 107  |    00101011
 92   |    00101010
 106  |    00100111
 97   |    00100011
 114  |    00100010
 98   |    00100001
 89   |    00100000
 119  |    00011011
 95   |    00010110
 101  |    00010101
 94   |    00010100
 83   |    00010001
 226  |    00010000
 91   |    00001011
 86   |    00001010
 93   |    00000011
 90   |   111111001
 79   |   111111000
 81   |   111101101
 85   |   111101100
 84   |   111101011
 87   |   111100101
 80   |   111100100
 76   |   111010100
 78   |   111001011
 82   |   111000001
 73   |   111000000
 75   |   110111011
 67   |   110111010
 71   |   110110011
 77   |   110101101
 63   |   110101100
 65   |   110011101
 74   |   110011100
 68   |   110010011
 225  |   110010010
 70   |   110010001
 72   |   110010000
 44   |   101111110
 66   |   101111100
 69   |   101011011
 64   |   101011010
 60   |   101011001
 42   |   101010101
 62   |   101010100
 43   |   101000010
 46   |   101000001
 0    |   101000000
 56   |   100101111
 48   |   100101110
 61   |   100101101
 41   |   100011011
 45   |   100011010
 59   |   100010001
 57   |   011111111
 40   |   011111110
 49   |   011101101
 47   |   011101100
 58   |   011101011
 15   |   011101010
 54   |   011011111
 51   |   011011110
 16   |   011010001
 39   |   011010000
 53   |   011000001
 38   |   011000000
 50   |   010011011
 52   |   010011010
 17   |   010000001
 55   |   010000000
 14   |   001001101
 37   |   001001100
 35   |   000110101
 18   |   000110100
 19   |   000101110
 36   |   000000101
 229  |   000000100
 31   |  1111010101
 33   |  1111010100
 34   |  1110101010
 20   |  1110010101
 30   |  1110010100
 32   |  1101100101
 28   |  1101100100
 24   |  1011111111
 27   |  1011111110
 25   |  1011111011
 29   |  1010110001
 21   |  1010110000
 13   |  1010000111
 22   |  1010000110
 23   |  1001011001
 26   |  1001011000
 12   |  1000100000
 230  |  0001011110
 11   | 11101010110
 231  | 10111110101
 232  | 10001000011
 10   | 00010111111
 233  | 00010111110
 9    |111010101110
 234  |101111101000
 8    |100010000100
 235  |1011111010011
 7    |1000100001011
 236  |11101010111110
 6    |10111110100101
 237  |111010101111111
 4    |111010101111110
 5    |111010101111011
 1    |111010101111001
 3    |111010101111000
 2    |100010000101010
 241  |100010000101001
 238  |1110101011110100
 239  |1011111010010011
 240  |1011111010010001
 253  |1000100001010111
 251  |1000100001010001
 252  |1000100001010000
 242  |11101010111101010
 249  |10111110100100001
 254  |10111110100100000
 255  |10001000010101101
 243  |10001000010101100
 248  |111010101111010111
 247  |111010101111010110
 250  |101111101001001011
 244  |101111101001001010
 245  |101111101001001001
 246  |101111101001001000
Entropía de la fuente:  7.486394582979627
Longitud media del código de Huffman:  7.513663084879918
Varianza del código de Huffman:  0.9676598745274025
Eficiencia de la codificación original de la fuente:  0.9357993228724534
Eficiencia del nuevo código de Huffman:  0.9392078856099898
Memoria original:  6675480   Memoria comprimido:  5933720
Tasa de compresión:  0.11111710318958337
Cantidad de simbolos en el diccionario:  256
Incoherencias:  0
Running command: python3 base5.py -i misc/ruler.512.tiff
 Char | Huffman code 
----------------------
 255  |           1
 0    |          01
 1    |         000
 3    |       00110
 4    |       00100
 8    |      001010
 2    |     0011111
 77   |     0011110
 42   |    00111001
 10   |    00111000
 254  |    00111011
 6    |    00111010
 17   |    00101101
 21   |    00101100
 23   |    00101111
 28   |    00101110
Entropía de la fuente:  0.5040899301275145
Longitud media del código de Huffman:  1.111057732630981
Varianza del código de Huffman:  0.10158347388569723
Eficiencia de la codificación original de la fuente:  0.06301124126593931
Eficiencia del nuevo código de Huffman:  0.13888221657887262
Memoria original:  2312472   Memoria comprimido:  312024
Tasa de compresión:  0.8650690689444024
Cantidad de simbolos en el diccionario:  16
Incoherencias:  0
